010100010011000010,0.062255
101111110011000010,0.062255
000111100000100010,0.062011
001011110000100010,0.062011
101000101000100010,0.062011
010111100010100010,0.062499
010011010001100010,0.062255
010110110001100010,0.062255
100010110111010010,0.062499
110011100011110010,0.062254
100111011011110010,0.062011
101011111011110010,0.062011
010000010111110010,0.062499
001110010000001010,0.062011
011111001000001010,0.062011
101010011000001010,0.062011
010010011100001010,0.062255
101110011100001010,0.062255
101100101001001010,0.062499
100110010000101010,0.062255
110000111000101010,0.06201
011011000010101010,0.062499
100010000001101010,0.062011
001010010001101010,0.062011
000011010001101010,0.062011
110101010011101010,0.061766
100101100000011010,0.062255
111001001000011010,0.06201
010001100110011010,0.061766
001000101110011010,0.061766
000100111110011010,0.061766
111100111110011010,0.062498
010110001111011010,0.062499
000001010000111010,0.062499
110111010001111010,0.061033
111010110001111010,0.061033
110010011100000110,0.061766
111011010010000110,0.061277
111110110010000110,0.061277
000101011010000110,0.062011
011010000110000110,0.062499
101011010011000110,0.062499
100110110111000110,0.062499
110010101000100110,0.06201
010000111000100110,0.062255
111011100100100110,0.061277
110111110100100110,0.061277
011010011100100110,0.062011
111111000110100110,0.062254
000101100110100110,0.062011
001001001110100110,0.062011
110011000001100110,0.060789
001111000001100110,0.058593
100000110001100110,0.058593
011000110001100110,0.058593
100100110001100110,0.058593
011100110001100110,0.058593
010010110001100110,0.058593
110010110001100110,0.060789
001110110001100110,0.058593
101110110001100110,0.058593
000011110001100110,0.058593
111111110001100110,0.060789
110110101001100110,0.060789
111111101001100110,0.060789
011110011001100110,0.058593
010100111001100110,0.058593
111011111001100110,0.060789
101111010101100110,0.061522
101010110101100110,0.061522
011110001101100110,0.061522
110110011101100110,0.061766
111111011101100110,0.061766
011101000011100110,0.061766
101111000011100110,0.061766
001111010011100110,0.061766
001010110011100110,0.061766
001011000111100110,0.060302
011101010111100110,0.060302
000110001111100110,0.060302
110110001111100110,0.062986
000110101111100110,0.060302
011101101111100110,0.060302
000110011111100110,0.060302
000101111111100110,0.060302
110101111111100110,0.062986
011101111111100110,0.060302
000010000000010110,0.06079
111110000000010110,0.060545
000010100000010110,0.06079
111110100000010110,0.060545
000010010000010110,0.06079
111110010000010110,0.060545
000001110000010110,0.06079
111101110000010110,0.060545
011001101100010110,0.062499
011001111010010110,0.062499
110010001110010110,0.061033
110001111110010110,0.061033
000111001001010110,0.062255
111101101001010110,0.06201
011001010111010110,0.062255
110001101111010110,0.06201
111101011100110110,0.061766
101011001001110110,0.062499
001011011101110110,0.062255
000110111101110110,0.062255
101000000011110110,0.062011
011001000011110110,0.062011
101101000011110110,0.062011
001100000111110110,0.062255
110001010111110110,0.06201
100011001100001110,0.062255
010110011100001110,0.062255
111101001110001110,0.06201
001000111110001110,0.062255
100111100101001110,0.062011
110011110101001110,0.062254
010000101101001110,0.062011
110111100011001110,0.061766
001110100000101110,0.06079
101100110000101110,0.06079
100000101000101110,0.06079
011000101000101110,0.06079
100100101000101110,0.06079
011100101000101110,0.06079
010010101000101110,0.06079
101110101000101110,0.06079
010100100100101110,0.062255
001100111100101110,0.062255
101010100010101110,0.062499
001010100001101110,0.061522
000011100001101110,0.061522
100010010001101110,0.061522
101000110001101110,0.061522
000111110001101110,0.061522
110001000011101110,0.061766
110101100111101110,0.061766
000101001100011110,0.062499
111011000001011110,0.06201
000001100001011110,0.062255
010111000001111110,0.062499
100110100011111110,0.062255
010011100011111110,0.062255
